latitude,longitude,population_density,urbanization_level
19.1811676025391,-155.447006225586,722,High
33.9283333,-116.3703333,379,Medium
32.9311667,-115.5266667,229,Medium
35.538,-96.75166667,229,High
32.9343333,-115.5351667,628,Low
44.4266666666667,-114.481166666667,840,Low
32.9285,-115.5371667,112,High
32.9218333,-115.5448333,747,Low
-55.8903,-123.3032,130,Medium
32.9296667,-115.5293333,324,High
32.9331667,-115.5263333,177,Medium
38.768,-122.724333333333,105,Medium
38.8303333333333,-121.394833333333,839,High
34.2076667,-117.5836667,380,Low
38.8356666564941,-122.800331115723,117,Medium
32.9168333,-115.5435,250,Medium
32.9266667,-115.5403333,498,Medium
32.9231667,-115.5415,635,Medium
38.8305015563965,-122.817169189453,446,High
33.65,-116.7296667,313,High
52.8129,-167.1163,495,Low
32.932,-115.547,414,Low
32.925,-115.538,413,Low
32.9268333,-115.5485,115,High
32.9288333,-115.5356667,654,Medium
18.4478333333333,-67.5728333333333,126,Low
32.924,-115.5311667,387,Medium
32.926,-115.5405,679,High
32.92,-115.5436667,464,Medium
19.3728333333333,-155.219166666667,885,High
39.0928333333333,-123.568333333333,42,High
32.9286667,-115.5378333,474,Low
32.9328333,-115.5343333,851,Medium
32.931,-115.5421667,417,High
32.9258333,-115.5411667,693,Medium
32.923,-115.5498333,492,Medium
32.9356667,-115.5425,706,Low
32.9218333,-115.5435,626,Medium
38.8238334655762,-122.796333312988,641,High
58.1709,-155.3303,778,High
14.3822,-92.954,202,Medium
19.3825,-155.243166666667,225,Low
31.654,-104.481,640,High
19.4948333333333,-155.487333333333,944,High
14.4544,-92.9089,467,Low
38.8356666564941,-122.807502746582,428,Medium
32.9425,-115.535,403,Low
32.9128333,-115.5423333,137,Low
51.838,179.530833333333,205,Low
38.824333190918,-122.805999755859,76,High
38.8305015563965,-122.803665161133,757,Medium
19.3794994354248,-155.240173339844,379,Medium
38.8213348388672,-122.804832458496,742,High
38.8209991455078,-122.764167785645,701,Low
36.7802,-116.2684,867,Low
-6.0317,130.6005,158,High
19.3726673126221,-155.227005004883,383,Low
32.915,-115.5366667,274,Low
19.371,-155.216833333333,456,Medium
19.3738327026367,-155.214996337891,600,Medium
33.5093333,-116.7558333,299,High
36.9632,-117.5417,795,Medium
38.8336666666667,-122.817,721,Low
35.5325,-96.75,760,Medium
61.1946666666667,-152.228666666667,307,High
48.156666666666666,-119.2915,576,Medium
32.9161667,-115.54,740,Low
32.9081667,-115.5381667,356,Low
32.9101667,-115.5426667,144,Medium
32.907,-115.5381667,669,High
19.3941666666667,-155.280666666667,557,High
32.809,-115.448,625,Low
57.0298333333333,-135.660166666667,315,Low
19.3784999847412,-155.237838745117,547,Low
31.665,-104.317,718,Low
37.7551666666667,-122.162666666667,948,Low
38.8201675415039,-122.788330078125,404,High
19.173999786377,-155.491836547852,528,Low
17.9101666666667,-66.937,459,Low
32.9226667,-115.542,883,High
32.8448333,-115.6466667,181,Medium
33.1848333,-115.7281667,565,Low
38.8133316040039,-122.823501586914,796,Medium
32.9301667,-115.5423333,743,Low
19.3863333333333,-155.2785,760,High
19.3764991760254,-155.26383972168,125,Medium
19.3833333333333,-155.240166666667,518,Medium
19.4015,-155.284833333333,834,High
19.393,-155.2805,141,High
19.3896666666667,-155.246833333333,468,Low
58.2965,-155.361333333333,425,Low
33.9265,-116.3721667,247,Medium
19.3508333333333,-155.134333333333,505,Low
38.8154983520508,-122.823333740234,459,High
32.9298333,-115.542,10,High
19.382,-155.245833333333,592,Low
36.3534,76.9229,458,Medium
19.3815002441406,-155.242340087891,878,Low
40.3933,113.7507,591,Low
19.2675,-64.6271,549,High
32.923,-115.54,663,Low
32.9248333,-115.5405,27,Medium
19.400333404541,-155.288833618164,554,Medium
32.9188333,-115.5383333,866,High
19.3856666666667,-155.278666666667,104,High
19.3865,-155.281166666667,56,High
19.3848333333333,-155.280333333333,428,High
58.3495,-154.708666666667,158,Low
32.9298333,-115.5436667,13,Low
43.713,-110.543,695,Medium
58.3425,-154.724833333333,140,Low
58.3118333333333,-154.659833333333,166,Low
32.9168333,-115.5466667,514,Medium
19.3908333333333,-155.277333333333,91,Low
19.3925,-155.278166666667,752,High
32.9231667,-115.5373333,136,Medium
38.8216667175293,-122.762336730957,622,Low
32.9133333,-115.5436667,852,Medium
19.3803329467773,-155.240661621094,957,Medium
19.3693332672119,-155.214172363281,432,Medium
62.809,-151.1259,555,Medium
32.9283333,-115.5413333,85,Medium
19.3816661834717,-155.279663085938,505,High
38.8476676940918,-122.806663513184,752,High
32.9108333,-115.5351667,637,High
32.9255,-115.533,226,Medium
32.9285,-115.5383333,391,Medium
32.9181667,-115.5433333,221,Low
44.3408333333333,-115.181833333333,445,High
37.9091666666667,-122.276,266,Medium
19.3488330841064,-155.065994262695,131,Medium
32.9186667,-115.5395,96,Medium
32.9143333,-115.5408333,409,Medium
32.9196667,-115.5356667,925,Low
32.9290009,-115.5366669,330,High
19.3493328094482,-155.503829956055,187,High
32.919,-115.5425,344,Low
41.5883333333333,-112.426333333333,584,Medium
38.8356666564941,-122.791496276855,436,Low
32.9216667,-115.544,687,Medium
32.9211667,-115.536,327,Low
38.8346666666667,-122.810333333333,45,Low
23.748,121.8115,23,Low
37.2865,-116.4383,389,High
33.6946667,-117.3956667,472,High
54.7436666666667,-164.1135,891,Medium
36.0861666666667,-120.665,277,Low
32.9248333,-115.5388333,282,Medium
38.8211669921875,-122.763336181641,285,Medium
32.915,-115.5388333,89,Medium
19.3863333333333,-155.240666666667,406,Medium
19.3816661834717,-155.232498168945,41,Medium
19.3929996490479,-155.247497558594,635,High
32.9148333,-115.5458333,411,Medium
32.9155,-115.5416667,818,Low
33.1371667,-115.6283333,215,Medium
38.8193321228027,-122.821662902832,133,Medium
35.5216667,-118.4218333,587,Low
33.5835,-116.8073333,93,Medium
19.3950004577637,-155.242660522461,327,Low
32.9273333,-115.5291667,981,Medium
32.9253333,-115.5353333,399,Low
33.2731667,-116.4341667,319,Low
38.8223342895508,-122.852500915527,239,Medium
19.3808326721191,-155.23616027832,136,Medium
19.3848323822021,-155.280670166016,99,Low
57.0383333333333,-135.7005,590,High
19.3950004577637,-155.254165649414,470,Medium
19.3938331604004,-155.283004760742,72,High
32.9165,-115.5413333,495,High
39.616,-111.486,977,Medium
36.2468333333333,-119.672666666667,29,High
19.3956661224365,-155.280838012695,874,High
32.9251667,-115.5353333,881,High
46.19466666666667,-122.18683333333334,154,High
32.9211667,-115.5388333,170,High
32.9375,-115.5326667,445,Low
32.922,-115.5391667,565,High
32.9275,-115.5286667,928,Medium
38.8231658935547,-122.849334716797,887,Medium
32.9236667,-115.5345,874,Low
32.9326667,-115.5383333,559,High
32.9205,-115.539,179,Medium
19.3973331451416,-155.278335571289,512,High
32.922,-115.5403333,57,Medium
32.9248333,-115.5393333,12,Medium
38.8171653747559,-122.823829650879,476,Low
38.841667175293,-122.840667724609,755,Medium
19.3961658477783,-155.282669067383,555,Low
38.826831817627,-122.784164428711,315,Medium
32.9228333,-115.5316667,281,High
19.3768329620361,-155.211502075195,344,High
32.9271667,-115.5393333,734,High
32.9318333,-115.54,595,High
19.3754997253418,-155.214492797852,844,Low
19.3959999084473,-155.27766418457,824,High
32.9275,-115.5315,641,High
19.3904991149902,-155.279159545898,783,High
32.9281667,-115.5366667,456,Low
32.8470001,-115.6634979,214,Low
32.9253333,-115.5341667,971,High
32.9298333,-115.5305,311,Low
19.1736660003662,-155.485168457031,766,Medium
32.9241667,-115.5321667,918,High
19.3735008239746,-155.206161499023,386,High
44.4771666666667,-110.747833333333,770,Medium
44.477,-110.757833333333,537,Low
19.3943328857422,-155.279327392578,808,Low
32.9373333,-115.537,556,High
19.369499206543,-155.209838867188,904,High
36.6568,-116.3982,972,Low
37.185,141.6007,754,High
51.8641666666667,-177.915166666667,933,High
19.3929996490479,-155.242172241211,640,High
19.3926658630371,-155.275329589844,922,Medium
46.01683333333333,-122.411,452,Medium
19.3863334655762,-155.244506835938,635,Low
32.915,-115.539,470,Low
-21.2329,-67.2634,479,High
18.5803333333333,-67.2275,874,Low
38.7955017089844,-122.722831726074,316,High
32.9343333,-115.5381667,949,High
32.9328333,-115.5298333,210,Medium
32.9243333,-115.5441667,236,High
19.2568340301514,-155.466339111328,475,High
32.9313333,-115.5368333,30,Low
38.8143333333333,-122.815666666667,569,Medium
38.8373333333333,-122.790833333333,302,High
32.9236667,-115.5368333,494,Medium
32.9225,-115.5423333,318,High
32.228,-103.079,510,Low
60.52,-152.753333333333,579,Low
32.9273333,-115.5303333,148,Medium
38.8185,-122.823,307,Low
32.9305,-115.538,160,Low
32.9131667,-115.5386667,413,Medium
-3.8491,152.1312,618,Medium
38.8153333333333,-122.819666666667,868,Low
32.931,-115.5498333,106,High
33.9716667,-118.3818333,148,Medium
33.299,-115.6826667,322,Medium
32.9163333,-115.5336667,751,Medium
36.5625,-121.164833333333,812,Low
19.2426666666667,-155.974833333333,49,High
19.3723333333333,-155.210666666667,599,Low
33.5833333,-116.8066667,362,High
32.9243333,-115.5421667,327,Low
44.631,-110.782166666667,32,High
33.6501667,-116.7073333,650,Low
32.9231667,-115.5368333,713,Medium
60.0395,-153.059333333333,292,Medium
33.3583333,-116.4183333,749,Low
32.9225,-115.5296667,381,Medium
32.9266667,-115.5335,144,High
32.9228333,-115.5396667,675,Low
19.3640003204346,-155.215835571289,344,Medium
32.929,-115.5355,19,High
32.927,-115.5323333,12,Low
32.9221667,-115.5326667,335,High
46.19316666666667,-122.183,300,Medium
32.9258333,-115.5376667,66,Medium
38.7955017089844,-122.755500793457,934,Low
32.9288333,-115.5323333,284,Low
32.925,-115.567,826,High
32.9105,-115.541,741,High
32.9245,-115.5356667,489,High
32.9231667,-115.533,605,Low
35.6091667,-117.4733333,791,High
32.93,-115.5395,818,Low
38.785831451416,-122.779167175293,312,Low
31.611,-103.981,858,Medium
32.9183333,-115.537,114,Medium
32.9255,-115.5348333,992,Low
32.9246667,-115.5378333,144,Medium
31.609,-103.981,824,Low
32.9101667,-115.5461667,840,Low
32.9206667,-115.5366667,590,Low
19.2504997253418,-155.397171020508,219,Medium
32.9366667,-115.5365,838,Low
32.9273333,-115.5351667,154,High
38.8338317871094,-122.811668395996,648,Medium
32.834,-115.6606667,977,High
32.9283333,-115.5395,914,Low
32.9323333,-115.5238333,872,High
32.9265,-115.5351667,563,Low
32.9323333,-115.538,14,Medium
31.656,-104.321,563,High
35.53683333,-96.76033333,771,High
32.9178333,-115.5351667,471,Low
19.3786659240723,-155.219161987305,130,High
32.9198333,-115.5356667,47,High
58.178,-155.3385,794,Medium
32.9218333,-115.5358333,25,Low
32.9243333,-115.5276667,810,High
32.9196667,-115.532,900,High
19.3598327636719,-155.231826782227,683,Medium
42.8748,-72.5174,588,Low
32.9175,-115.5341667,409,Low
38.8235015869141,-122.804496765137,816,Low
32.9293333,-115.5298333,740,Medium
32.926,-115.539,27,High
19.3815002441406,-155.240829467773,912,High
52.0563333333333,-176.173,373,Low
32.9198333,-115.5313333,423,High
19.4370002746582,-155.408493041992,507,Low
54.5441666666667,-163.5105,663,High
39.3642,-119.9964,990,High
32.923,-115.5426667,455,Medium
40.041,-121.2398,339,Low
-7.5735,128.8383,281,Low
38.8176651000977,-122.821830749512,412,Low
38.757,-122.8605,434,Low
34.5473333,-118.8501667,649,Low
38.8386650085449,-122.769836425781,265,Low
32.9255,-115.5311667,812,High
35.7168333,-117.5275,459,Medium
19.1744995117188,-155.497161865234,445,Medium
32.8511667,-115.631,918,Low
32.92,-115.5483333,89,High
32.92,-115.536,113,Medium
31.594,-104.107,122,High
-15.4124,-174.3649,457,Low
32.9296667,-115.5368333,824,High
37.0115,-113.8545,95,High
32.9206667,-115.5323333,602,High
38.792667388916,-122.761329650879,300,Medium
19.1725006103516,-155.494659423828,940,High
-8.9607,160.4681,609,Medium
38.8366661071777,-122.799331665039,707,Low
32.9251667,-115.5331667,813,Low
17.953,-66.9468333333333,336,Medium
32.9218333,-115.5383333,366,High
32.9286667,-115.5353333,983,High
32.9291667,-115.5353333,513,Low
32.9176674,-115.5356674,770,High
18.923,-65.0096666666667,55,Medium
32.9245,-115.538,771,Low
38.8131675720215,-122.808166503906,525,Medium
32.924,-115.5353333,721,Medium
38.811164855957,-122.740837097168,61,Medium
32.9225,-115.5361667,262,High
38.7491,-119.6646,17,Low
35.502,-91.7536666666667,19,Low
32.9271667,-115.5385,639,Medium
61.3318333333333,-152.295333333333,398,High
32.9133333,-115.54,764,Low
32.9306667,-115.5383333,100,Medium
32.9096667,-115.5425,871,High
19.2549991607666,-155.364501953125,126,High
32.9078333,-115.4673333,378,Low
35.53516667,-96.74816667,80,Medium
35.52333333,-96.75766667,281,Medium
31.67,-104.544,269,Medium
32.9213333,-115.5336667,286,Medium
32.9193333,-115.549,46,Low
32.9233333,-115.5345,43,Medium
-23.4713,-179.7782,515,High
32.919,-115.5351667,704,High
34.0385,-116.7886667,69,High
39.2711,-119.9886,990,High
35.52916667,-96.76383333,862,Medium
32.9333333,-115.5395,901,Low
60.0166666666667,-153.110333333333,291,High
32.9438333,-115.5405,301,Medium
38.8283348083496,-122.786003112793,560,High
-32.9127,-70.8806,903,High
32.9166667,-115.5356667,467,Medium
32.9231667,-115.5335,450,Medium
62.3883,-145.2976,797,Medium
32.9278333,-115.5405,106,Medium
32.9231667,-115.5366667,808,Medium
32.9296667,-115.537,908,Low
33.5841667,-116.8075,457,Low
32.9293333,-115.5375,596,High
32.9258333,-115.5393333,67,Low
38.8240013122559,-122.852996826172,987,High
38.8376655578613,-122.798164367676,931,Low
32.9246667,-115.5435,108,High
19.3848323822021,-155.230331420898,139,Medium
33.3553333,-117.9161667,643,High
32.9321667,-115.5383333,520,High
-3.7976,126.884,307,Medium
32.9183333,-115.5375,378,High
54.1393333333333,-165.953166666667,760,Low
32.9196667,-115.5536667,238,Low
-18.6886,-69.8141,290,Medium
32.9248333,-115.5335,43,High
61.8468,-150.853,385,Medium
54.1341666666667,-165.945333333333,946,Medium
60.056,-153.0315,279,Medium
32.9306667,-115.5418333,689,Medium
32.9245,-115.5398333,159,Low
40.4643333333333,-111.932,310,High
65.1832,-151.7585,63,Medium
32.9253333,-115.5325,221,Low
32.9211667,-115.5415,255,Medium
32.9315,-115.5363333,579,Medium
52.5356,-166.9652,578,High
57.8843,-154.8274,266,High
-18.3226,-172.6919,22,High
33.4938333,-116.7521667,179,High
31.61,-103.982,922,Medium
33.5803333,-116.807,411,Medium
33.5123333,-116.7616667,493,High
33.5836667,-116.8071667,856,Low
52.0951666666667,-176.152,28,Medium
38.8328323364258,-122.80883026123,413,Medium
19.1591663360596,-155.483169555664,814,Medium
38.8226661682129,-122.851997375488,957,Medium
19.1681671142578,-155.482833862305,235,Medium
36.4275,-89.498,295,High
36.7258,-116.2481,525,Medium
44.3288333333333,-114.855333333333,460,High
6.8165,-73.0627,952,Low
19.1703338623047,-155.487670898438,902,Medium
51.9546666666667,178.479,264,High
38.7856674194336,-122.726829528809,645,Low
60.0328333333333,-153.089833333333,444,High
19.1245002746582,-154.960998535156,149,Low
60.2713,-152.2666,664,Medium
31.619,-104.51,840,Medium
40.5242,-118.7568,138,Low
38.8226661682129,-122.813499450684,722,High
19.3873329162598,-155.277496337891,423,High
60.9941,-150.6843,677,Low
3.8387,122.9283,554,High
33.0521666666667,-84.9403333333333,416,Low
62.1818,-150.1025,713,Low
34.1428333,-117.422,796,Medium
19.3901666666667,-155.245,607,High
34.6196667,-118.6288333,22,High
-20.109,-178.3099,759,Medium
62.7559,-150.8856,310,Low
-5.268,142.3025,10,High
19.3861675262451,-155.275833129883,41,High
35.6695,-117.5238333,459,High
19.3770008087158,-155.22917175293,572,Medium
35.53533333,-96.75033333,842,High
61.3099,-151.2173,587,High
19.3863334655762,-155.277496337891,447,Low
19.3915004730225,-155.278839111328,757,Low
36.7381,-115.8385,75,Medium
33.4806667,-116.395,309,Low
19.3859996795654,-155.278335571289,280,Low
59.4351,-151.5715,784,Low
58.6731666666667,-155.703333333333,515,High
60.0916,-152.6905,787,High
32.9216667,-115.5348333,753,High
38.8185,-122.823166666667,946,Medium
34.2048333,-117.5193333,884,Low
31.613,-104.255,582,Medium
18.817,-67.318,735,Medium
19.3563333333333,-155.297166666667,870,Low
38.8408317565918,-122.810836791992,306,High
60.0735,-153.049833333333,339,Low
58.2325,-155.0846,721,High
39.389,-120.1923,673,Medium
35.52833333,-96.758,284,Low
38.8461685180664,-122.816329956055,923,Low
38.8473320007324,-122.818664550781,106,High
53.0013,-167.3324,923,Low
19.3931666666667,-155.278833333333,848,Low
38.8129997253418,-122.841163635254,693,High
37.727,-122.125166666667,366,Low
38.0669,-115.9003,127,Medium
19.3926666666667,-155.275666666667,649,Low
19.3834991455078,-155.276672363281,153,High
-35.1062,-15.6781,611,Low
63.3103,-149.0765,146,Low
19.386,-155.2775,873,Medium
37.7518333333333,-122.021166666667,26,Medium
19.3910007476807,-155.279006958008,976,Medium
19.3873333333333,-155.279166666667,911,Low
35.53316667,-96.75816667,624,Low
19.3976666666667,-155.2755,46,Medium
51.9395,178.506833333333,188,Low
64.8973,-149.3833,950,Low
19.3889999389648,-155.274505615234,607,Low
19.3770008087158,-155.267837524414,476,Low
35.53466667,-96.75933333,290,Medium
35.53333333,-96.75816667,647,Low
35.534,-96.7595,321,Medium
35.53033333,-96.75833333,820,Medium
38.8445014953613,-122.825668334961,653,Low
19.3905,-155.275333333333,171,Medium
36.7497,-116.2814,976,High
36.7535,-116.2785,473,High
35.6078339,-117.4794998,544,Low
19.3873329162598,-155.282669067383,591,Low
63.4191,-149.6773,12,High
61.1137,-149.7428,69,Low
33.5871667,-116.8043333,930,Medium
-14.5012,94.8234,355,High
41.4971666666667,-112.156666666667,289,High
19.3888339996338,-155.27766418457,922,Low
62.3562,-149.0222,14,Medium
-17.9318,-178.4903,365,Low
19.3904991149902,-155.279006958008,171,High
19.3808326721191,-155.230163574219,562,Low
39.798,-120.6461,527,High
54.5465,-163.514,555,High
19.3985004425049,-155.273666381836,969,Medium
35.5395,-96.75066667,155,Low
38.8165,-122.820833333333,742,Low
38.837833404541,-122.799331665039,861,High
19.3853333333333,-155.277666666667,778,Low
19.3875007629395,-155.281005859375,448,High
39.7945,-120.6404,110,Low
19.3921666666667,-155.273833333333,853,Medium
19.3888339996338,-155.283172607422,758,High
19.303,-67.4531666666667,239,Low
19.3861675262451,-155.279327392578,559,High
19.3850002288818,-155.280670166016,594,High
31.625,-104.514,101,Medium
54.5448333333333,-163.5035,737,High
19.4063339233398,-155.292999267578,439,Medium
-23.1668,171.2021,998,Low
53.523,-167.496166666667,290,High
58.3672,-155.0387,385,Low
44.3219,-115.1772,136,Low
38.8400001525879,-122.821998596191,822,Low
38.8398323059082,-122.822166442871,781,Medium
36.9179,-116.1286,535,High
33.6898333,-116.7058333,252,High
31.623,-104.509,602,High
-59.8411,-26.2402,716,Medium
40.6941,-74.7722,271,Medium
46.4463,-27.3563,520,Medium
61.6706,-151.5947,294,High
